# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
2

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
LIFTING_SURFACE,Wing_Constant_Chord_S12_t2,0,AIPSNMNCMS,0,0,1,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 9.347173333333333858e+02, 0.000000000000000000e+00, 7.675700000000000500e+01, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,95,57
# x,y,z,u,w
9.852083860197554941e+02, 6.314029202470846940e+02, 1.266028428811802087e+02, 2.876261865031320752e+00, 6.438787648833679711e+00, -1.860221255247370142e-01, -1.725976405658116997e-01, 9.672671933268356392e-01, 4.861009035857373206e+00, 2.524430639970880463e+00, 1.475569360029119759e+00, 9.846733808052022141e+02, 6.308782558745615461e+02, 1.293797798687330669e+02
9.825656699687900755e+02, 6.314040867044619745e+02, 1.265876487468606086e+02, 2.505656257905972240e+00, 6.190788671672661003e+00, -2.097520947748243714e-01, -1.719169047856009269e-01, 9.625220187541226879e-01, 4.861009035857373206e+00, 2.419789530710377612e+00, 1.580210469289622388e+00, 9.820401445963084370e+02, 6.309484670994498856e+02, 1.289948353082201606e+02
9.803023503320916916e+02, 6.314050857016438840e+02, 1.265746359290228469e+02, 2.090187302907683620e+00, 5.788600560250954707e+00, -2.314442264167151375e-01, -1.712904420438520203e-01, 9.576498078748777454e-01, 4.861009035857373206e+00, 2.330597123145757177e+00, 1.669402876854242823e+00, 9.798186258910807283e+02, 6.310261299926461334e+02, 1.285724562905726884e+02
9.784144022378611680e+02, 6.314059190151515395e+02, 1.265637812869126293e+02, 1.673370393248784005e+00, 5.267428952314917368e+00, -2.507109729030443934e-01, -1.707721902280186776e-01, 9.528803005156178951e-01, 4.861009035857373206e+00, 2.256365187041080134e+00, 1.743634812958920088e+00, 9.779949019446130478e+02, 6.311032674892819614e+02, 1.281551926199296929e+02
9.768769945540516346e+02, 6.314065976050947029e+02, 1.265549420554548163e+02, 1.286277496375576090e+00, 4.668697383151363844e+00, -2.674827063948175820e-01, -1.704109211975285421e-01, 9.483739345407555810e-01, 4.861009035857373206e+00, 2.195801539398611890e+00, 1.804198460601388332e+00, 9.765329636831404514e+02, 6.311743261441977211e+02, 1.277723994575823383e+02
9.756530653056281608e+02, 6.314071378301032382e+02, 1.265479051490904538e+02, 9.470855875196048101e-01, 4.029015723153101192e+00, -2.819364200608694970e-01, -1.702516716172813860e-01, 9.442066634772190437e-01, 4.861009035857373206e+00, 2.147186580939769662e+00, 1.852813419060230116e+00, 9.753860676160584262e+02, 6.312362018954156611e+02, 1.274403536070331313e+02
9.747007763258611703e+02, 6.314075581569503584e+02, 1.265424300218385696e+02, 6.636557860468902392e-01, 3.375880859327428762e+00, -2.944427925631742937e-01, -1.703377943772712011e-01, 9.403661402423452165e-01, 4.861009035857373206e+00, 2.108669892306667126e+00, 1.891330107693332874e+00, 9.745053824615308713e+02, 6.312876833046689171e+02, 1.271652383871694241e+02
9.739793385122225118e+02, 6.314078765893675609e+02, 1.265382821592486238e+02, 4.367436838571187030e-01, 2.727087171199571447e+00, -3.054323533178432415e-01, -1.707138755765699734e-01, 9.367859148345215603e-01, 4.861009035857373206e+00, 2.078468802667460480e+00, 1.921531197332539298e+00, 9.738459529037962739e+02, 6.313288215453437715e+02, 1.269465757115712705e+02
9.734525845226112324e+02, 6.314081090911064393e+02, 1.265352536193990147e+02, 2.633248645870063798e-01, 2.094032157414906781e+00, -3.154196762643342034e-01, -1.714014808415305624e-01, 9.333445024162478898e-01, 4.861009035857373206e+00, 2.054980065548893453e+00, 1.945019934451106325e+00, 9.733695327785550262e+02, 6.313602948470262390e+02, 1.267805212083340933e+02
9.730905190192066812e+02, 6.314082689016836412e+02, 1.265331719459293254e+02, 1.387369236952757379e-01, 1.486419153264280535e+00, -3.248564828164074991e-01, -1.723282469394413208e-01, 9.299307720894777196e-01, 4.861009035857373206e+00, 2.036827264251291680e+00, 1.963172735748708320e+00, 9.730454525011567739e+02, 6.313830058036783157e+02, 1.266619303197403497e+02
9.728682436677487431e+02, 6.314083670108707338e+02, 1.265318939873893811e+02, 5.792916505080224904e-02, 9.183797198476849610e-01, -3.339568265668798608e-01, -1.732035095408127057e-01, 9.265383868313953331e-01, 4.861009035857373206e+00, 2.022866845158583171e+00, 1.977133154841416829e+00, 9.728488988940148374e+02, 6.313978325935289604e+02, 1.265854719114247189e+02
9.727604162508766876e+02, 6.314084146043629744e+02, 1.265312740402502669e+02, 1.482759897548015411e-02, 4.141126155699237921e-01, -3.422579007712437948e-01, -1.736020037468915256e-01, 9.234294091346267885e-01, 4.861009035857373206e+00, 2.012171005543957669e+00, 1.987828994456042331e+00, 9.727553415165730257e+02, 6.314057601214974511e+02, 1.265449509727953057e+02
9.727332179352747517e+02, 6.314084266093136648e+02, 1.265311176651980247e+02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.861009035857373206e+00, 2.000000000000000000e+00, 2.000000000000000000e+00, 9.727332179352747517e+02, 6.314084266093136648e+02, 1.265311176651980247e+02
1.021358238273650500e+03, 6.374081786122982294e+02, 1.273329133027822166e+02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.880245945829792653e+00, 4.000000000000000000e+00, 0.000000000000000000e+00, 1.021358238273650500e+03, 6.374081786122982294e+02, 1.273329133027822166e+02
1.020867464263287047e+03, 6.374084461075669878e+02, 1.273294289413972109e+02, 7.553682389026612765e-02, 1.525178124842846150e-01, -2.795407186739949645e-02, -1.811873494003927720e-01, 9.830512266831734625e-01, 4.880245945829792653e+00, 3.975697405277181851e+00, 2.430259472281824998e-02, 1.020865353274692779e+03, 6.373941140729655217e+02, 1.274035636045094577e+02
1.020234049605700534e+03, 6.374087913487991273e+02, 1.273249318703890083e+02, 1.730145136327401190e-01, 3.482778663100223882e-01, -2.851666652862960838e-02, -1.811836117083526765e-01, 9.830357565106224715e-01, 4.880245945829792653e+00, 3.949493601723398140e+00, 5.050639827660199921e-02, 1.020229117125542416e+03, 6.373759645216543959e+02, 1.274947320234710162e+02
1.019422303368207508e+03, 6.374092337892570868e+02, 1.273191686938869651e+02, 2.979110054191316803e-01, 5.972252978874039719e-01, -2.928524714416968003e-02, -1.811785713253558083e-01, 9.830140892134801023e-01, 4.880245945829792653e+00, 3.915911571308610561e+00, 8.408842869138971610e-02, 1.019413581248253649e+03, 6.373527102601058232e+02, 1.276115382928975919e+02
1.018391408116879120e+03, 6.374097956763913544e+02, 1.273118496192622615e+02, 4.564797945204793761e-01, 9.099769812310890549e-01, -3.034030974365258329e-02, -1.811717217797979007e-01, 9.829833532832601417e-01, 4.880245945829792653e+00, 3.873261592208037563e+00, 1.267384077919622709e-01, 1.018377561888623063e+03, 6.373231874078044257e+02, 1.277598240522167714e+02
1.017097181183420844e+03, 6.374105010918657399e+02, 1.273026609616415499e+02, 6.554692278166107666e-01, 1.296654139728477428e+00, -3.179424585964880923e-02, -1.811623160837027291e-01, 9.829391340064779214e-01, 4.880245945829792653e+00, 3.819713422797190727e+00, 1.802865772028094671e-01, 1.017076346114318085e+03, 6.372861403693345892e+02, 1.279458873752794830e+02
1.015495654338956342e+03, 6.374113740004643205e+02, 1.272912905586127437e+02, 9.015578501623618957e-01, 1.764854405557361172e+00, -3.380197021652010109e-02, -1.811492215436025233e-01, 9.828745526991877757e-01, 4.880245945829792653e+00, 3.753443047889673423e+00, 2.465569521103265771e-01, 1.015465186972486435e+03, 6.372403273908118990e+02, 1.281759494499918901e+02
1.013548960623125822e+03, 6.374124350414886067e+02, 1.272774695651032459e+02, 1.200147106070350356e+00, 2.316357148165267610e+00, -3.662809884786436682e-02, -1.811303061337109499e-01, 9.827767775922969795e-01, 4.880245945829792653e+00, 3.672873446999243452e+00, 3.271265530007564371e-01, 1.013505011067546548e+03, 6.371847458849978239e+02, 1.284550005246919682e+02
1.011233440462416524e+03, 6.374136971105356224e+02, 1.272610300046053453e+02, 1.550160175238999072e+00, 2.942815455336676767e+00, -4.097423483375532000e-02, -1.811005835195296232e-01, 9.826106506285560149e-01, 4.880245945829792653e+00, 3.577010352802138637e+00, 4.229896471978613626e-01, 1.011169936469127379e+03, 6.371196150026205487e+02, 1.287817139052032189e+02
1.008549086710109691e+03, 6.374151602115009609e+02, 1.272419718263792845e+02, 1.939162108863473399e+00, 3.622137264466738671e+00, -4.777006401770675370e-02, -1.810493674015654642e-01, 9.823131616481768358e-01, 4.880245945829792653e+00, 3.465836194920809632e+00, 5.341638050791903680e-01, 1.008456469201597884e+03, 6.370473126323520319e+02, 1.291436710244869062e+02
1.005528142688214530e+03, 6.374168067702343023e+02, 1.272205239492018620e+02, 2.340801422606515025e+00, 4.316542622174085686e+00, -5.789341884524361326e-02, -1.809594268458802058e-01, 9.817851281670647579e-01, 4.880245945829792653e+00, 3.340672830820342831e+00, 6.593271691796573908e-01, 1.005392646533414108e+03, 6.369728711552440927e+02, 1.295148459104475478e+02
1.002239383315187752e+03, 6.374185993011215032e+02, 1.271971746562035435e+02, 2.714553179454697762e+00, 4.974766658608031022e+00, -7.199048071697003448e-02, -1.808071999688850295e-01, 9.808802817497919158e-01, 4.880245945829792653e+00, 3.204378524100839343e+00, 7.956214758991604352e-01, 1.002043987220531221e+03, 6.369040349525307647e+02, 1.298553399748848278e+02
9.987849704144613270e+02, 6.374204821210907994e+02, 1.271726492684181835e+02, 3.011569157658143148e+00, 5.539836730885753013e+00, -9.024983588731853856e-02, -1.805622788471371587e-01, 9.794142282915031528e-01, 4.880245945829792653e+00, 3.061245031465967159e+00, 9.387549685340326189e-01, 9.985132080318345515e+02, 6.368501455587521605e+02, 1.301172052968215382e+02
9.952888234316376384e+02, 6.374223876881275146e+02, 1.271478275800524500e+02, 3.185766103112770864e+00, 5.961954269349086566e+00, -1.122123704915563014e-01, -1.801929505512983309e-01, 9.772097443641682979e-01, 4.880245945829792653e+00, 2.916536863802474233e+00, 1.083463136197525767e+00, 9.949313773763474273e+02, 6.368199918034092661e+02, 1.302556334265258613e+02
9.918791738455486211e+02, 6.374242461099530601e+02, 1.271236199995708347e+02, 3.207735930453637252e+00, 6.212464060963610812e+00, -1.367673698029010787e-01, -1.796858512837136157e-01, 9.741702527821529678e-01, 4.880245945829792653e+00, 2.775752366351804223e+00, 1.224247633648195999e+00, 9.914405005777163069e+02, 6.368190563143098188e+02, 1.302430559862296207e+02
9.886705841473176406e+02, 6.374259949445396387e+02, 1.271008398893597189e+02, 3.073876474226078681e+00, 6.290910439917984931e+00, -1.623488071664435650e-01, -1.790499197715700319e-01, 9.703525086490100149e-01, 4.880245945829792653e+00, 2.643814085646168710e+00, 1.356185914353831290e+00, 9.881715865568000936e+02, 6.368477345738218673e+02, 1.300783107837792727e+02
9.857508401282113937e+02, 6.374275863444395327e+02, 1.270801105045523798e+02, 2.805895210323506639e+00, 6.213421317629286733e+00, -1.874366141198918478e-01, -1.783403618606784480e-01, 9.659514641112528777e-01, 4.880245945829792653e+00, 2.524430639970880463e+00, 1.475569360029119759e+00, 9.852249552371329173e+02, 6.369014479063411045e+02, 1.297855996205177576e+02
9.831764579702170295e+02, 6.374289895056350588e+02, 1.270618330945996632e+02, 2.445184471163487583e+00, 5.975092740897457233e+00, -2.111460889634295957e-01, -1.776216308562620638e-01, 9.611804645161121652e-01, 4.880245945829792653e+00, 2.419789530710377612e+00, 1.580210469289622388e+00, 9.826602071454979068e+02, 6.369720185513961042e+02, 1.294078061828890043e+02
9.809714613283327935e+02, 6.374301913340872261e+02, 1.270461782208883363e+02, 2.040589881124288407e+00, 5.588320803607177645e+00, -2.328191576101460436e-01, -1.769525022189074870e-01, 9.562860721605065395e-01, 4.880245945829792653e+00, 2.330597123145757177e+00, 1.669402876854242823e+00, 9.804964090376163313e+02, 6.370500378214612738e+02, 1.289939502021197200e+02
9.791318501643818308e+02, 6.374311940100077436e+02, 1.270331174842402362e+02, 1.634488224040355098e+00, 5.086967701961548016e+00, -2.520651076675901603e-01, -1.763876355633680337e-01, 9.514991242859294207e-01, 4.880245945829792653e+00, 2.256365187041080134e+00, 1.743634812958920088e+00, 9.787198834502420368e+02, 6.371275133144545180e+02, 1.285854103741665426e+02
9.776333824347454993e+02, 6.374320107464679950e+02, 1.270224787727690483e+02, 1.257173737303759253e+00, 4.510884791870895860e+00, -2.688120946881574214e-01, -1.759756197613985829e-01, 9.469808018111861569e-01, 4.880245945829792653e+00, 2.195801539398611890e+00, 1.804198460601388332e+00, 9.772954638170593853e+02, 6.371988799957166520e+02, 1.282107324774304402e+02
9.764399207383241901e+02, 6.374326612400768681e+02, 1.270140055208003673e+02, 9.263757151463499762e-01, 3.895279856490236003e+00, -2.832334096337035256e-01, -1.757601230261716108e-01, 9.428081537731267669e-01, 4.880245945829792653e+00, 2.147186580939769662e+00, 1.852813419060230116e+00, 9.761775593425616080e+02, 6.372610289403939987e+02, 1.278857169508802940e+02
9.755106848935873813e+02, 6.374331677179806093e+02, 1.270074082001872284e+02, 6.497742587359331967e-01, 3.266555244816256920e+00, -2.956965303687414393e-01, -1.757815445956125155e-01, 9.389698666663742754e-01, 4.880245945829792653e+00, 2.108669892306667126e+00, 1.891330107693332874e+00, 9.753185628265177911e+02, 6.373127483429822178e+02, 1.276163374840829334e+02
9.748059173314240979e+02, 6.374335518499526643e+02, 1.270024045430514548e+02, 4.281160113601074624e-01, 2.641685396945636199e+00, -3.066266800369549794e-01, -1.760802373780351593e-01, 9.354014267117671810e-01, 4.880245945829792653e+00, 2.078468802667460480e+00, 1.921531197332539298e+00, 9.746746549340493857e+02, 6.373540925353420334e+02, 1.274020790600524009e+02
9.742903992240574098e+02, 6.374338328319357743e+02, 1.269987445053382800e+02, 2.584754899764175606e-01, 2.031335931056836852e+00, -3.165396837241709616e-01, -1.766729137037978681e-01, 9.319813894017477951e-01, 4.880245945829792653e+00, 2.054980065548893453e+00, 1.945019934451106325e+00, 9.742085871471449536e+02, 6.373857428378777286e+02, 1.272391685379583919e+02
9.739350625985315446e+02, 6.374340265073630007e+02, 1.269962217123816117e+02, 1.363581117854506808e-01, 1.444343871123170642e+00, -3.259020533857022728e-01, -1.774868733791399589e-01, 9.285937009139573206e-01, 4.880245945829792653e+00, 2.036827264251291680e+00, 1.963172735748708320e+00, 9.738906260550420484e+02, 6.374086022204307937e+02, 1.271226042028080485e+02
9.737161097590186500e+02, 6.374341458471149053e+02, 1.269946672070430651e+02, 5.696003659978621930e-02, 8.938494220507765542e-01, -3.349652914954036609e-01, -1.782464254127751335e-01, 9.252169828321177292e-01, 4.880245945829792653e+00, 2.022866845158583171e+00, 1.977133154841416829e+00, 9.736970311145270216e+02, 6.374235421266463391e+02, 1.270472791087957631e+02
9.736095177298685712e+02, 6.374342039448602009e+02, 1.269939104327590229e+02, 1.454159546776099578e-02, 4.034891475022123752e-01, -3.432906855281344094e-01, -1.785593824410725838e-01, 9.220998059710706629e-01, 4.880245945829792653e+00, 2.012171005543957669e+00, 1.987828994456042331e+00, 9.736045258590643243e+02, 6.374315352823252852e+02, 1.270073051132291369e+02
9.735825796947377739e+02, 6.374342186273755715e+02, 1.269937191800695615e+02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.880245945829792653e+00, 2.000000000000000000e+00, 2.000000000000000000e+00, 9.735825796947377739e+02, 6.374342186273755715e+02, 1.269937191800695615e+02
1.020978545692980560e+03, 6.431142591347526150e+02, 1.278256127660010577e+02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.898475513178430774e+00, 4.000000000000000000e+00, 0.000000000000000000e+00, 1.020978545692980560e+03, 6.431142591347526150e+02, 1.278256127660010577e+02
1.020500023825095923e+03, 6.431145694153203749e+02, 1.278215710884261682e+02, 7.365865883238703615e-02, 1.472453467991499676e-01, -2.957753271489774877e-02, -1.871511484488233845e-01, 9.818857454881323443e-01, 4.898475513178430774e+00, 3.975697405277181851e+00, 2.430259472281824998e-02, 1.020497845809401497e+03, 6.431002060515997982e+02, 1.278937829160671527e+02
1.019882424137886005e+03, 6.431149698759774083e+02, 1.278163547357919754e+02, 1.687129509619575973e-01, 3.362376389817215983e-01, -3.013970506959943660e-02, -1.871473396234328013e-01, 9.818693759610740424e-01, 4.898475513178430774e+00, 3.949493601723398140e+00, 5.050639827660199921e-02, 1.019877340615932781e+03, 6.430820712731692765e+02, 1.279817509254703225e+02
1.019090948598533487e+03, 6.431154830802763627e+02, 1.278096697979591028e+02, 2.905049900823264419e-01, 5.765778633015798960e-01, -3.090766264951470832e-02, -1.871421877878013673e-01, 9.818464838963060215e-01, 4.898475513178430774e+00, 3.915911571308610561e+00, 8.408842869138971610e-02, 1.019081972250236277e+03, 6.430588359161794187e+02, 1.280944568644381718e+02
1.018085802124181669e+03, 6.431161348319302533e+02, 1.278011801588485099e+02, 4.451335359052520646e-01, 8.785153621413140934e-01, -3.196179877128083047e-02, -1.871351623123008179e-01, 9.818140732570770357e-01, 4.898475513178430774e+00, 3.873261592208037563e+00, 1.267384077919622709e-01, 1.018071578675985620e+03, 6.430293370150143346e+02, 1.282375374634597165e+02
1.016823910830467298e+03, 6.431169530606745184e+02, 1.277905220090625704e+02, 6.391805747316299247e-01, 1.251820805100898770e+00, -3.341435125602120609e-02, -1.871254778133305541e-01, 9.817675573593129812e-01, 4.898475513178430774e+00, 3.819713422797190727e+00, 1.802865772028094671e-01, 1.016802558546185537e+03, 6.429923199299389580e+02, 1.284170700677087211e+02
1.015262413717691629e+03, 6.431179655582076293e+02, 1.277773333372640110e+02, 8.791612076160006950e-01, 1.703828443794257685e+00, -3.542000956751410745e-02, -1.871119412790705205e-01, 9.816998239548659910e-01, 4.898475513178430774e+00, 3.753443047889673423e+00, 2.465569521103265771e-01, 1.015231281476896356e+03, 6.429465437897085849e+02, 1.286390582294683327e+02
1.013364404519271943e+03, 6.431191962550917651e+02, 1.277613024268103175e+02, 1.170349140508245123e+00, 2.236255510845164274e+00, -3.824274760962086822e-02, -1.870923128456436768e-01, 9.815976562366756086e-01, 4.898475513178430774e+00, 3.672873446999243452e+00, 3.271265530007564371e-01, 1.013319657470327456e+03, 6.428910065659003976e+02, 1.289083178051056109e+02
1.011106836215362705e+03, 6.431206600953510133e+02, 1.277422346186283448e+02, 1.511712425147852645e+00, 2.841046619734360679e+00, -4.258221757642787625e-02, -1.870612562970738746e-01, 9.814249034637516633e-01, 4.898475513178430774e+00, 3.577010352802138637e+00, 4.229896471978613626e-01, 1.011042477727724872e+03, 6.428259284624368775e+02, 1.292235400246723316e+02
1.008489728787339118e+03, 6.431223570660293944e+02, 1.277201300814842284e+02, 1.891147987311971423e+00, 3.496877194724796745e+00, -4.936701912985271695e-02, -1.870075973484440213e-01, 9.811172488322661422e-01, 4.898475513178430774e+00, 3.465836194920809632e+00, 5.341638050791903680e-01, 1.008396385933636566e+03, 6.427536908373621145e+02, 1.295726454075792731e+02
1.005544548353238156e+03, 6.431242667640361788e+02, 1.276952545835949877e+02, 2.282984422817749159e+00, 4.167279269297589295e+00, -5.947439144649711851e-02, -1.869134091736081860e-01, 9.805744103499580699e-01, 4.898475513178430774e+00, 3.340672830820342831e+00, 6.593271691796573908e-01, 1.005408791247503132e+03, 6.426793324653862101e+02, 1.299303432514012115e+02
1.002338372659644733e+03, 6.431263456951811577e+02, 1.276681746750857940e+02, 2.647729476980829943e+00, 4.802780445921562169e+00, -7.355039737705801328e-02, -1.867540221432331948e-01, 9.796495670692666469e-01, 4.898475513178430774e+00, 3.204378524100839343e+00, 7.956214758991604352e-01, 1.002143658076847601e+03, 6.426106068118175472e+02, 1.302578794881303565e+02
9.989708139596307319e+02, 6.431285292694243481e+02, 1.276397316980905146e+02, 2.937762233153305758e+00, 5.348405958380289427e+00, -9.178447669695165290e-02, -1.864977142720705972e-01, 9.781585824439511523e-01, 4.898475513178430774e+00, 3.061245031465967159e+00, 9.387549685340326189e-01, 9.987012050299938437e+02, 6.425568659063617361e+02, 1.305086964875108890e+02
9.955626696358503978e+02, 6.431307391599787024e+02, 1.276109459279723950e+02, 3.108123689741336904e+00, 5.756093784597795526e+00, -1.137196018050044555e-01, -1.861116983488459442e-01, 9.759253495544725210e-01, 4.898475513178430774e+00, 2.916536863802474233e+00, 1.083463136197525767e+00, 9.952092516825330222e+02, 6.425269086010516730e+02, 1.306392981659246004e+02
9.922389120158084097e+02, 6.431328943329618824e+02, 1.275828729023932482e+02, 3.130096503475509717e+00, 5.998213508619200773e+00, -1.382474824524496659e-01, -1.855817715117452082e-01, 9.728550969584945918e-01, 4.898475513178430774e+00, 2.775752366351804223e+00, 1.224247633648195999e+00, 9.918062241086274753e+02, 6.425262211481476697e+02, 1.306229770030576276e+02
9.891111702017120706e+02, 6.431349224064338159e+02, 1.275564554598509233e+02, 3.000098724350301893e+00, 6.074312934913726814e+00, -1.638034238768687478e-01, -1.849173653450246479e-01, 9.690067111842256553e-01, 4.898475513178430774e+00, 2.643814085646168710e+00, 1.356185914353831290e+00, 9.886197854369320339e+02, 6.425551951070970063e+02, 1.304587045234555660e+02
9.862649674078559201e+02, 6.431367679258931958e+02, 1.275324159440470169e+02, 2.739279296285647813e+00, 6.000082206333726020e+00, -1.888679831150576194e-01, -1.841735514822765152e-01, 9.645771031330028222e-01, 4.898475513178430774e+00, 2.524430639970880463e+00, 1.475569360029119759e+00, 9.857476464213763165e+02, 6.426092349134295318e+02, 1.301701685823298362e+02
9.837553290015256380e+02, 6.431383952120883123e+02, 1.275112191086488878e+02, 2.387930864754775229e+00, 5.770906394186153143e+00, -2.125553467869570612e-01, -1.834143539219499908e-01, 9.597809121500959773e-01, 4.898475513178430774e+00, 2.419789530710377612e+00, 1.580210469289622388e+00, 9.832478000602136490e+02, 6.426801461575798839e+02, 1.297991517983540177e+02
9.816055881814224904e+02, 6.431397891354323519e+02, 1.274930620298452624e+02, 1.993625749910484135e+00, 5.398726724071277516e+00, -2.342076437618718088e-01, -1.826990570984906859e-01, 9.548653486952151104e-01, 4.898475513178430774e+00, 2.330597123145757177e+00, 1.669402876854242823e+00, 9.811387000050979168e+02, 6.427585031428054663e+02, 1.293933725448245866e+02
9.798117696979497850e+02, 6.431409522735351629e+02, 1.274779111319978284e+02, 1.597663492684078257e+00, 4.916133750098733657e+00, -2.534309319946459471e-01, -1.820829155633276186e-01, 9.500624056178010868e-01, 4.898475513178430774e+00, 2.256365187041080134e+00, 1.743634812958920088e+00, 9.794069012302456940e+02, 6.428362989329444872e+02, 1.289930997347075277e+02
9.783501908165167151e+02, 6.431418999826278196e+02, 1.274655663866779634e+02, 1.229602641918603467e+00, 4.361490580438885267e+00, -2.701510803444954201e-01, -1.816141196827159854e-01, 9.455340846952975387e-01, 4.898475513178430774e+00, 2.195801539398611890e+00, 1.804198460601388332e+00, 9.780180355588074690e+02, 6.429079575107241453e+02, 1.286261121469256636e+02
9.771855909440162122e+02, 6.431426551261937448e+02, 1.274557299768829068e+02, 9.067490701799905128e-01, 3.768677671712978405e+00, -2.845375713666597473e-01, -1.813346281001340654e-01, 9.413586580748853905e-01, 4.898475513178430774e+00, 2.147186580939769662e+00, 1.852813419060230116e+00, 9.769276045293856896e+02, 6.429703653430592567e+02, 1.283077588007884344e+02
9.762781928703361700e+02, 6.431432434963569449e+02, 1.274480659374898721e+02, 6.366117723108792870e-01, 3.163061149815556305e+00, -2.969545815678171774e-01, -1.812813952503301573e-01, 9.375260168240537872e-01, 4.898475513178430774e+00, 2.108669892306667126e+00, 1.891330107693332874e+00, 9.760891609242046343e+02, 6.430223102764389296e+02, 1.280438147338015256e+02
9.755892166789180919e+02, 6.431436902385817120e+02, 1.274422467266880687e+02, 4.199290643425280800e-01, 2.560839136550548290e+00, -3.078219494692359115e-01, -1.814899895482286751e-01, 9.339737850275794395e-01, 4.898475513178430774e+00, 2.078468802667460480e+00, 1.921531197332539298e+00, 9.754599619035218439e+02, 6.430638496358039902e+02, 1.278337299322856353e+02
9.750843424559687946e+02, 6.431440176064014622e+02, 1.274379824726132142e+02, 2.538691386399226091e-01, 1.971984309525686374e+00, -3.176568566412200090e-01, -1.819719659525962374e-01, 9.305806386531834118e-01, 4.898475513178430774e+00, 2.054980065548893453e+00, 1.945019934451106325e+00, 9.750037043537707859e+02, 6.430956676705263817e+02, 1.276737987564626451e+02
9.747353808699461979e+02, 6.431442438781903093e+02, 1.274350350833476853e+02, 1.340958732484762994e-01, 1.404513467809806571e+00, -3.269409997716928862e-01, -1.826551882842422370e-01, 9.272252503362568010e-01, 4.898475513178430774e+00, 2.036827264251291680e+00, 1.963172735748708320e+00, 9.746915420152417937e+02, 6.431186677066438051e+02, 1.275591548540915170e+02
9.745195765856160506e+02, 6.431443838088399616e+02, 1.274332123634364677e+02, 5.603779645630999062e-02, 8.706281878664267060e-01, -3.359639246387371436e-01, -1.832823521926721932e-01, 9.238700237133242732e-01, 4.898475513178430774e+00, 2.022866845158583171e+00, 1.977133154841416829e+00, 9.745007508104939689e+02, 6.431337148058751154e+02, 1.274849037282711066e+02
9.744141557051107156e+02, 6.431444521652786079e+02, 1.274323219606414028e+02, 1.426975102088601233e-02, 3.934327210875183112e-01, -3.443114580999363517e-01, -1.834992203071605099e-01, 9.207484216482588746e-01, 4.898475513178430774e+00, 2.012171005543957669e+00, 1.987828994456042331e+00, 9.744092425825429018e+02, 6.431417701526629571e+02, 1.274454480350416645e+02
9.743874645447313014e+02, 6.431444694722167696e+02, 1.274320965225337829e+02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.898475513178430774e+00, 2.000000000000000000e+00, 2.000000000000000000e+00, 9.743874645447313014e+02, 6.431444694722167696e+02, 1.274320965225337829e+02
1.020619420058289506e+03, 6.485112563202394540e+02, 1.282916239983730975e+02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.915717632928771508e+00, 4.000000000000000000e+00, 0.000000000000000000e+00, 1.020619420058289506e+03, 6.485112563202394540e+02, 1.282916239983730975e+02
1.020152489011832927e+03, 6.485116070500663454e+02, 1.282870554335856355e+02, 7.188430652793294240e-02, 1.422642235415664536e-01, -3.122253179863817077e-02, -1.931908974360039832e-01, 9.806642802998152275e-01, 4.915717632928771508e+00, 3.975697405277181851e+00, 2.430259472281824998e-02, 1.020150245254516676e+03, 6.484972140727156784e+02, 1.283574483400541908e+02
1.019549850665372446e+03, 6.485120597148538764e+02, 1.282811590761895957e+02, 1.646491489128850128e-01, 3.248627220898596124e-01, -3.178425749042965154e-02, -1.931870323120569444e-01, 9.806469963866928374e-01, 4.915717632928771508e+00, 3.949493601723398140e+00, 5.050639827660199921e-02, 1.019544618912337228e+03, 6.484790932669577614e+02, 1.284423892976464572e+02
