airfoil,camber,camber_pos,thickness,t_over_c,Re,mach,alpha,CL,CD,CM,Cpmin,Top_Xtr,Bot_Xtr,mach_crit,analysis_confidence
naca3414,3,4,14,0.14,10000000.0,0.43193,2.5,0.7229327175384543,0.005720286161423268,-0.08713555631768605,-1.1454340075929108,0.30672214481135307,0.41228248091676495,0.5747777888265333,0.9654889680052683
naca3414,3,4,14,0.14,10000000.0,0.43193,3.0,0.7836491615453813,0.005844373431118112,-0.08704940236893965,-1.2364801473560696,0.2773657422283986,0.4790511629557224,0.561473401742975,0.9660699577623312
naca3414,3,4,14,0.14,10000000.0,0.43193,3.5,0.843763690223301,0.005972616800854274,-0.08697274512421234,-1.3384756901858532,0.24670801382827862,0.555111187794861,0.5476555507198461,0.9664289926392425
naca3414,3,4,14,0.14,10000000.0,0.43193,4.0,0.9036410323755302,0.006127825152103675,-0.0868799383446054,-1.4581946878488865,0.21541451840447717,0.6276253338690133,0.5327132640948722,0.9659354254584912
naca3414,3,4,14,0.14,10000000.0,0.43193,4.5,0.9628738505111398,0.006335641732557367,-0.08668811982752837,-1.581853526460962,0.18239982258625564,0.6942986005011382,0.5185341573385175,0.962708806882072
naca3414,3,4,14,0.14,10000000.0,0.43193,5.0,1.02130770306475,0.006587983452764272,-0.08640309051012861,-1.7352845770828693,0.14847018681348106,0.7828188101449307,0.5024618690019537,0.9543153839647432
naca3414,3,4,14,0.14,10000000.0,0.43193,5.5,1.0789070799569112,0.006871498493965367,-0.08600836787728941,-1.939535427232352,0.1188211118337626,0.8784555616782154,0.4832654610340982,0.9422078387024814
naca3414,3,4,14,0.14,10000000.0,0.43193,6.0,1.1356530709076795,0.007181037992703704,-0.0855643039990286,-2.1510841205262543,0.09705816459313592,0.9410090276054757,0.46557505200706206,0.9315151225321225
naca3414,3,4,14,0.14,10000000.0,0.43193,6.5,1.1923255733406646,0.007511539612382409,-0.08555284904395971,-2.3743092767028826,0.081814833636389,0.9734226520398869,0.4488955253136121,0.9244499438772849
naca3414,3,4,14,0.14,10000000.0,0.43193,7.0,1.2496416795986258,0.007864717696643255,-0.08652360919321811,-2.6120476534786423,0.07042794910500182,0.9905072306191904,0.4329870725821811,0.9207260349548022
naca3414,3,4,14,0.14,10000000.0,0.43193,7.5,1.3075810523666695,0.008246919512518292,-0.08891956087742058,-2.8629994806907706,0.061101513771882256,0.9999824572926058,0.41791879863261705,0.9196988897787339
naca3414,3,4,14,0.14,10000000.0,0.43193,8.0,1.3654590585988,0.008698591835918345,-0.09312287763252033,-3.1245998210064116,0.05292012247147405,0.999979193026635,0.4037838401190675,0.9207956440507469
naca3414,3,4,14,0.14,10000000.0,0.43193,8.5,1.4221543421681504,0.009309260563344057,-0.09951897423373621,-3.3941940972188704,0.045524464367723345,0.9999753555345802,0.3906263751643812,0.9234645162492213
naca3414,3,4,14,0.14,10000000.0,0.43193,9.0,1.4759121943423512,0.010181469347824618,-0.10843075449452112,-3.6681449168715186,0.03886715724624117,0.9999708441927427,0.3784949660313337,0.9271231483897763
naca3414,3,4,14,0.14,10000000.0,0.43193,9.5,1.5234214474779366,0.011390927266291165,-0.11987725496446423,-3.94104782892683,0.032933920789123695,0.9999655406601821,0.3674685293309344,0.9311773813066674
naca3414,3,4,14,0.14,10000000.0,0.43193,10.0,1.5584139485240738,0.013029119568676103,-0.13332218597601872,-4.207624733456155,0.027695935365194168,0.9999593060029546,0.3575765537252777,0.9351369763202363
naca3414,3,4,14,0.14,10000000.0,0.43193,10.5,1.5706971644988421,0.015181811734021229,-0.14761840052243946,-4.465873831010236,0.023201726889093464,0.9999519775211941,0.34871529406080864,0.9387459887622689
naca3414,3,4,14,0.14,10000000.0,0.43193,11.0,1.5476767408880878,0.01767946154370395,-0.16101354992553668,-4.7168447965651366,0.01954539080399849,0.9999433653749893,0.34070320814519733,0.9419315573022042
naca3414,3,4,14,0.14,10000000.0,0.43193,11.5,1.4817658196062704,0.02041150026110755,-0.1714569105303164,-4.962194940435967,0.01678307533982378,0.9999332492185111,0.3333785297507739,0.9446765646704842
naca3414,3,4,14,0.14,10000000.0,0.43193,12.0,1.3813714062403453,0.02331329919777344,-0.1777302846552324,-5.203053083949932,0.014891972789045037,0.9999213752434697,0.32662587107485036,0.9469757927668999
naca3414,3,4,14,0.14,10000000.0,0.43193,12.5,1.2712676412073605,0.02634813787286418,-0.18049501108410002,-5.439860877275609,0.013766127794280712,0.9999074543475983,0.32036849257645483,0.948834202763171
naca3414,3,4,14,0.14,10000000.0,0.43193,13.0,1.1764451022069502,0.029497481967105103,-0.18167828473259995,-5.672254516068085,0.013238182367525962,0.9998911626460398,0.3145617896115216,0.9502641667544882
naca3414,3,4,14,0.14,10000000.0,0.43193,13.5,1.1081204420916706,0.03275490458009177,-0.18288887577488147,-5.898799637611791,0.01311721522770659,0.9998721463184592,0.30919195796229576,0.9512802030656669
naca3414,3,4,14,0.14,10000000.0,0.43193,14.0,1.064718832785588,0.03612327434362869,-0.18468616834130402,-6.116655032559849,0.013223022239030923,0.9998500339272313,0.30427661885046686,0.9518988060356047
naca3414,3,4,14,0.14,10000000.0,0.43193,14.5,1.0393915002738325,0.03961636717336885,-0.18683737881312967,-6.321310598880627,0.013401551325839894,0.9998244609130702,0.29986412111012734,0.9521501129045103
naca3414,3,4,14,0.14,10000000.0,0.43193,15.0,1.0251123822752033,0.04326484803064638,-0.18877017298393978,-6.506448868106658,0.013521630010148718,0.9997951128867433,0.2960316351438849,0.952099016632369
naca3414,3,4,14,0.14,10000000.0,0.43193,15.5,1.0163624640308557,0.04712406940547348,-0.1898310637296636,-6.663735804145781,0.013467249117340586,0.9997617961050581,0.2928872370224395,0.9518570437429288
naca3414,3,4,14,0.14,10000000.0,0.43193,16.0,1.0091738956373766,0.051282619562108084,-0.1893553838006314,-6.782358213341896,0.013139692799180052,0.9997245438171687,0.29058014774342195,0.9515650345295805
naca3414,3,4,14,0.14,10000000.0,0.43193,16.5,1.0008012144005503,0.05587834807130703,-0.1866643052547531,-6.848598342296247,0.01246941784179645,0.9996837632115061,0.28931502119143737,0.9513513533100983
naca3414,3,4,14,0.14,10000000.0,0.43193,17.0,0.9895920898154807,0.06113534933702506,-0.18109413647720898,-6.846148590401115,0.011427872941506772,0.9996404149321151,0.289361519297407,0.9512910798020949
naca3414,3,4,14,0.14,10000000.0,0.43193,17.5,0.975419770215736,0.06742992520309976,-0.1721127347612231,-6.757755855462365,0.01003384593319129,0.9995961905989506,0.29105421734048265,0.9513857255579217
naca3414,3,4,14,0.14,10000000.0,0.43193,18.0,0.9613886672183612,0.07536897754362411,-0.159558659668031,-6.568326578946614,0.008355568812216815,0.9995536135679421,0.2947827218430071,0.9515665280012297
naca3414,3,4,14,0.14,10000000.0,0.43193,18.5,0.9590404040411166,0.08582800233948189,-0.14419553513337147,-6.269153639310847,0.00650884526715257,0.9995159503152717,0.3009706207773178,0.9517147454537097
naca3414,3,4,14,0.14,10000000.0,0.43193,19.0,1.002079641589163,0.09988502834146246,-0.13016239840399435,-5.86245033494281,0.004646363571344744,0.9994868249604436,0.31003524173352476,0.951687094426736
naca3414,3,4,14,0.14,10000000.0,0.43193,19.5,1.149416581240551,0.11864390078198257,-0.14229659382287002,-5.364615653936305,0.0029330354685739505,0.999469526583979,0.3223179759868686,0.9513318745829811
naca3414,3,4,14,0.14,10000000.0,0.43193,20.0,1.3320287956804655,0.14303149408519372,-0.18456814212857783,-4.805968032306116,0.0015102933548064494,0.9994661855717317,0.33798739249060844,0.9504896774899529
naca3414,3,4,14,0.14,17000000.0,0.43193,-8.0,-0.6048902924689702,0.007399380256563372,-0.06804434860669839,-3.7659378827568117,0.6929593873819199,0.024598835686727896,0.3744305961329901,0.9871934990680199
naca3414,3,4,14,0.14,17000000.0,0.43193,-7.5,-0.5439528305193851,0.006702208360818968,-0.07335539322390815,-3.467879801748573,0.6673784847605277,0.02677464209459202,0.38724894195214665,0.9866073924189082
naca3414,3,4,14,0.14,17000000.0,0.43193,-7.0,-0.48148102193157694,0.006321343417895556,-0.07696833510421774,-3.1751150570686066,0.6414194493397387,0.029549215236900836,0.4012168048058313,0.985859042822738
naca3414,3,4,14,0.14,17000000.0,0.43193,-6.5,-0.4183207810800805,0.006126051535571495,-0.07932924294130124,-2.8879048600896207,0.6165429008144802,0.032954698850503464,0.41650836225688265,0.9849931760342638
naca3414,3,4,14,0.14,17000000.0,0.43193,-6.0,-0.35478218768450404,0.0059971091363212325,-0.08083795698670397,-2.6072515764405173,0.5933421303880259,0.036972896045076704,0.4332912867763662,0.984057066371154
naca3414,3,4,14,0.14,17000000.0,0.43193,-5.5,-0.29100131381863,0.005878953471296272,-0.08181175296749767,-2.334291130390131,0.5716136888552263,0.04155411390463316,0.4517520899707364,0.9830856438797966
naca3414,3,4,14,0.14,17000000.0,0.43193,-5.0,-0.22705661900184185,0.005769415277806577,-0.08247638446940919,-2.0701094247522316,0.5509257064466032,0.04664158777296062,0.4721100092059685,0.982096067843199
naca3414,3,4,14,0.14,17000000.0,0.43193,-4.5,-0.16300673431898005,0.0056697037032125705,-0.08297701855001181,-1.8157550097197739,0.5311074313203673,0.05219450741230929,0.49462283896924636,0.9810900118171324
naca3414,3,4,14,0.14,17000000.0,0.43193,-4.0,-0.09890605626972658,0.005579814348237892,-0.08339919970908695,-1.5722680479364217,0.5122587044292435,0.05821475806556953,0.5195917405395774,0.9800623115881958
naca3414,3,4,14,0.14,17000000.0,0.43193,-3.5,-0.03481508937411116,0.005499450295725707,-0.08379084044386363,-1.3408013410402275,0.49431642586386426,0.06479708259288926,0.5473527384991268,0.9790120836069877
naca3414,3,4,14,0.14,17000000.0,0.43193,-3.0,0.02919400901007032,0.005428662638710532,-0.08417972751623051,-1.1540072101884524,0.47668475080755857,0.0722354855203024,0.573482566194238,0.9779487371507688
naca3414,3,4,14,0.14,17000000.0,0.43193,-2.5,0.09304407561391914,0.005367373120276004,-0.08458342270106485,-1.0109323896016347,0.45848636414106236,0.0812113128891722,0.5963879180171586,0.9768900789674984
naca3414,3,4,14,0.14,17000000.0,0.43193,-2.0,0.15668989381201404,0.0053147355729776385,-0.08500862459441272,-0.8621556943863168,0.43933204283155675,0.09299988262502694,0.6235889341469036,0.9758654145990316
naca3414,3,4,14,0.14,17000000.0,0.43193,-1.5,0.22020691302452294,0.005270778548008097,-0.0854439417122041,-0.7126742927942891,0.4198345126688703,0.10933312249187382,0.6553823066298103,0.974936262668519
naca3414,3,4,14,0.14,17000000.0,0.43193,-1.0,0.28383686753783033,0.005240698908362204,-0.08586354794696378,-0.7218503421238521,0.4011857496804412,0.1311093736768761,0.6532771207798537,0.9741550682836742
naca3414,3,4,14,0.14,17000000.0,0.43193,-0.5,0.3477099494177888,0.005234234865747526,-0.08626988165119662,-0.7700885851502003,0.3839834474192682,0.15634641740076116,0.6425602657218433,0.9733460551245807
naca3414,3,4,14,0.14,17000000.0,0.43193,0.0,0.4115035190428811,0.005255937414894206,-0.08668510342012671,-0.8217673295976615,0.3674323458627335,0.18137367991074402,0.6316867198681969,0.9720845485456062
naca3414,3,4,14,0.14,17000000.0,0.43193,0.5,0.4747633729763064,0.005303498500641884,-0.0870681817166316,-0.8767051472090489,0.3496613538956444,0.20503404713144885,0.6207523440403203,0.9701073515808901
naca3414,3,4,14,0.14,17000000.0,0.43193,1.0,0.5373711602858471,0.005375864313423204,-0.08732021513943197,-0.9349935300421317,0.32871090712256923,0.22951714430770415,0.6097884786062115,0.9675809416856882
naca3414,3,4,14,0.14,17000000.0,0.43193,1.5,0.5995084443411426,0.005473636399528739,-0.08736608607116404,-0.9991245879924989,0.3037473069900281,0.25787896338107463,0.5984103062719283,0.9652011782045952
naca3414,3,4,14,0.14,17000000.0,0.43193,2.0,0.661458035070674,0.005594722086806971,-0.08722956678371552,-1.0747094568021651,0.2758163968480942,0.2911713582339803,0.5858265286058348,0.9641922840624688
naca3414,3,4,14,0.14,17000000.0,0.43193,2.5,0.7233562196768145,0.005736440757881635,-0.08706982117157876,-1.1577192095568463,0.2468332752623406,0.3274549076600189,0.5729246047077103,0.9653905196617796
naca3414,3,4,14,0.14,17000000.0,0.43193,3.0,0.7848738900377505,0.005899681508048055,-0.08705863220532577,-1.2434642403419076,0.2176046166325053,0.3675802850920746,0.5604922423919164,0.9678130855391939
naca3414,3,4,14,0.14,17000000.0,0.43193,3.5,0.8456065835863317,0.006089184808030575,-0.08707896081838838,-1.3453783101920422,0.18721023379627774,0.4180602673585292,0.5467583138960506,0.9696808745705771
naca3414,3,4,14,0.14,17000000.0,0.43193,4.0,0.9055216977117696,0.006303258332295906,-0.08697619725500415,-1.4621738816328533,0.15568897226857967,0.47953399991148016,0.5322381239419706,0.9702533933876798
naca3414,3,4,14,0.14,17000000.0,0.43193,4.5,0.9650520688796549,0.006516078040242582,-0.08684931376313174,-1.5918422516364281,0.12697944872575023,0.548392636195338,0.517439133457031,0.9698574795886646
naca3414,3,4,14,0.14,17000000.0,0.43193,5.0,1.0247989789582685,0.006718152311869361,-0.08686961002416527,-1.7535587418913787,0.10491099455840365,0.61455488847786,0.5006481686570573,0.9689184600076733
naca3414,3,4,14,0.14,17000000.0,0.43193,5.5,1.0847561849536604,0.006915522197126982,-0.08713040553903248,-1.949189668337738,0.08903882296827063,0.6728245621507946,0.48241288896311,0.9667903498269403
naca3414,3,4,14,0.14,17000000.0,0.43193,6.0,1.144641747980658,0.007101322869341086,-0.08777724125543944,-2.174602042586947,0.07697158880138469,0.7448904451834362,0.4637282171156475,0.9618532694924644
naca3414,3,4,14,0.14,17000000.0,0.43193,6.5,1.2041625339104574,0.007284939492234512,-0.08884528308057445,-2.412834388912083,0.06686575669402241,0.8383974958913737,0.44619678364946774,0.9539103400240933
naca3414,3,4,14,0.14,17000000.0,0.43193,7.0,1.2626009296276104,0.007502585227716295,-0.09034223853458916,-2.6600334771404035,0.05794775554255131,0.9149716895162482,0.42997854831876725,0.9460926866237109
naca3414,3,4,14,0.14,17000000.0,0.43193,7.5,1.3198294513783508,0.007777731241611133,-0.09271660091122011,-2.9137812062738195,0.04993773106974403,0.9594416263105442,0.4150580637917975,0.9409750328167381
naca3414,3,4,14,0.14,17000000.0,0.43193,8.0,1.3762512088464174,0.008157522296695743,-0.09672853957063343,-3.1744193363196667,0.042661665090186596,0.9831344311866349,0.40125182602108067,0.938648259317951
naca3414,3,4,14,0.14,17000000.0,0.43193,8.5,1.431804349151028,0.008728875766719695,-0.1031050048121264,-3.4420881195137096,0.036065390405429595,0.996543728138745,0.3884211150181602,0.9383184236682146
naca3414,3,4,14,0.14,17000000.0,0.43193,9.0,1.4851464760169564,0.009588749573841388,-0.11235695173743629,-3.714997576510904,0.03022912204901255,0.9999708441927427,0.376531296126954,0.9391998588463056
naca3414,3,4,14,0.14,17000000.0,0.43193,9.5,1.532596865541239,0.010809269889266173,-0.12455789224933332,-3.988813802458193,0.025219825439071412,0.9999655406601821,0.3656357825844962,0.940665005648634
naca3414,3,4,14,0.14,17000000.0,0.43193,10.0,1.566643118694373,0.012514133535692577,-0.1390864319809949,-4.258449150951494,0.021051239468460974,0.9999593060029546,0.3557794443326935,0.9422650711959153
naca3414,3,4,14,0.14,17000000.0,0.43193,10.5,1.5750450610211266,0.014729889502935484,-0.15454014646001002,-4.521555083467434,0.017769108609514035,0.9999519775211941,0.34688922195001914,0.9437854109355439
naca3414,3,4,14,0.14,17000000.0,0.43193,11.0,1.5434405749726379,0.017276030940646715,-0.16879124767177608,-4.778947333912036,0.015400312297812668,0.9999433653749893,0.3388039565901909,0.9451903307688293
naca3414,3,4,14,0.14,17000000.0,0.43193,11.5,1.4656492261685625,0.020043674699770447,-0.17952416205800836,-5.032017969750064,0.013856572852736705,0.9999332492185111,0.3313783418258466,0.9464817795770757
naca3414,3,4,14,0.14,17000000.0,0.43193,12.0,1.3561754518238365,0.022966485804451313,-0.18573930665499833,-5.2813939933070335,0.012944223077103176,0.9999213752434697,0.3245157415426039,0.9476414904176386
naca3414,3,4,14,0.14,17000000.0,0.43193,12.5,1.2452872360525649,0.026003240381552967,-0.188672946188387,-5.526915745599001,0.012441385045873507,0.9999074543475983,0.31815619066492185,0.9486345688731629
naca3414,3,4,14,0.14,17000000.0,0.43193,13.0,1.1570778636801426,0.029128959732670708,-0.19051345498720312,-5.767703421524962,0.012160952254756024,0.9998911626460398,0.31226581518581265,0.949417848026781
naca3414,3,4,14,0.14,17000000.0,0.43193,13.5,1.0980784031532247,0.03232965533410599,-0.19264752209277652,-6.00199791562559,0.011973035979972213,0.9998721463184592,0.30683441086728475,0.9499436544559685
naca3414,3,4,14,0.14,17000000.0,0.43193,14.0,1.06318718264661,0.0355999447762057,-0.19530728998990138,-6.22684876220245,0.011797207278608725,0.9998500339272313,0.3018770541053603,0.9501662725021724
naca3414,3,4,14,0.14,17000000.0,0.43193,14.5,1.044344203821279,0.03894463297161568,-0.19807705890043073,-6.437823597727334,0.011580360429763124,0.9998244609130702,0.2974352357393259,0.9500605077828697
naca3414,3,4,14,0.14,17000000.0,0.43193,15.0,1.0346165750262162,0.0423848942268727,-0.20034814658510577,-6.628829743044547,0.01127254604808797,0.9997951128867433,0.29357651801529827,0.9496510146264385
naca3414,3,4,14,0.14,17000000.0,0.43193,15.5,1.0289414217803035,0.04596723546659334,-0.20151043415724124,-6.791868854561934,0.010813788432939205,0.9997617961050581,0.29039749613146637,0.9490307587595876
naca3414,3,4,14,0.14,17000000.0,0.43193,16.0,1.0237454311936316,0.04977365256390413,-0.20097508501178887,-6.916529344464721,0.010139736539896894,0.9997245438171687,0.2880343829159774,0.9483466161379115
naca3414,3,4,14,0.14,17000000.0,0.43193,16.5,1.016488903762261,0.05393638818076186,-0.1981376076733837,-6.98946180977145,0.009199619621703405,0.9996837632115061,0.2866779555451467,0.947757557301679
naca3414,3,4,14,0.14,17000000.0,0.43193,17.0,1.0054841743170277,0.05866579705544782,-0.19236147464274916,-6.9944702685278415,0.007973852988657935,0.9996404149321151,0.28658549818719714,0.9473885608122772
naca3414,3,4,14,0.14,17000000.0,0.43193,17.5,0.9901958370841314,0.06430143580015447,-0.18304586692385522,-6.913875721970152,0.006484826392881498,0.9995961905989506,0.2880840946849103,0.9472964306771143
naca3414,3,4,14,0.14,17000000.0,0.43193,18.0,0.972517442321775,0.07139003929548589,-0.16984521226065882,-6.731553089950217,0.004800389373919605,0.9995536135679421,0.2915616516049579,0.947452604093683
naca3414,3,4,14,0.14,17000000.0,0.43193,18.5,0.9607123067178688,0.08076779495758993,-0.15319491571835833,-6.43745245411957,0.003030399752037097,0.9995159503152717,0.2974428804655145,0.9477429089532651
naca3414,3,4,14,0.14,17000000.0,0.43193,19.0,0.9810903934056511,0.09357561445487908,-0.1361305612318378,-6.032518138750084,0.001314888772174015,0.9994868249604436,0.30614733754860934,0.9479816679125526
naca3414,3,4,14,0.14,17000000.0,0.43193,19.5,1.0954948203260306,0.1111115886169297,-0.13901028120461448,-5.532127077603318,0.0005304734160210776,0.999469526583979,0.3180251925713656,0.9479323326321106
naca3414,3,4,14,0.14,17000000.0,0.43193,20.0,1.2999921748705354,0.13451782560517572,-0.18109702122207316,-4.966015311049396,0.0005338144282682402,0.9994661855717317,0.3332681582222415,0.9473191106721515
naca3614,3,6,14,0.14,1700000.0,0.43193,-8.0,-0.49722149314545255,0.008996592410864654,-0.11617586128115127,-3.206488947802757,0.9217413566885917,0.060484781350403555,0.39964701114778095,0.9727568227690495
naca3614,3,6,14,0.14,1700000.0,0.43193,-7.5,-0.43622511405980813,0.00853425362923024,-0.11850817504908302,-2.9133765254146122,0.9159326443170254,0.06623274634563749,0.4150806277689261,0.9717153269490676
naca3614,3,6,14,0.14,1700000.0,0.43193,-7.0,-0.3748154400088817,0.00817392743405089,-0.1198677393294914,-2.6297265997379635,0.9096442548861998,0.07251336883938207,0.43187126554124733,0.9707243039975434
naca3614,3,6,14,0.14,1700000.0,0.43193,-6.5,-0.3131937858401071,0.007839907861452713,-0.1206140434329126,-2.3586849324929497,0.9027845431204063,0.07984461946840897,0.45000426758415224,0.9697998774195216
naca3614,3,6,14,0.14,1700000.0,0.43193,-6.0,-0.25150487263254495,0.0075157632293327585,-0.12101144189864303,-2.1033625643007414,0.8952450451255004,0.08939766406624562,0.4693926244953492,0.9689650446623634
naca3614,3,6,14,0.14,1700000.0,0.43193,-5.5,-0.18980955243612282,0.007194081833170085,-0.12122447617784914,-1.8647246041071202,0.8869495418672281,0.10327644793907144,0.4900324941426042,0.9682884155086489
naca3614,3,6,14,0.14,1700000.0,0.43193,-5.0,-0.127923682017341,0.006879712214209557,-0.12132893219408136,-1.638765202016875,0.8778983043425115,0.12381360087919964,0.5123890957998856,0.9678657435917212
naca3614,3,6,14,0.14,1700000.0,0.43193,-4.5,-0.06547147151598853,0.0065944125206022,-0.12138465066922084,-1.4181981705121167,0.8681335442319065,0.15060948622056705,0.5375634385522019,0.9675172308477822
naca3614,3,6,14,0.14,1700000.0,0.43193,-4.0,-0.0025418436849818558,0.006353427814152793,-0.1215166227209919,-1.2210440705864338,0.8576230472756649,0.17911003404769982,0.563661164829182,0.9665618243346832
naca3614,3,6,14,0.14,1700000.0,0.43193,-3.5,0.06023382648287766,0.006144958613963176,-0.1217889419659633,-1.092215028720842,0.8462468791235398,0.20648675340979059,0.5830294743676471,0.9645394275865949
naca3614,3,6,14,0.14,1700000.0,0.43193,-3.0,0.12257562112049242,0.005952794009102577,-0.12210069943348349,-0.9671586820551246,0.8338223825299278,0.23521301479932932,0.6039965220861617,0.961743021593473
naca3614,3,6,14,0.14,1700000.0,0.43193,-2.5,0.18473760617161217,0.0057724588663226745,-0.12229512355432119,-0.841505241323413,0.8201056337795803,0.2686081653017681,0.6276873576715802,0.9589702173221432
naca3614,3,6,14,0.14,1700000.0,0.43193,-2.0,0.247090388454738,0.005608118222618517,-0.1222878218034464,-0.7195494013412433,0.8048004329689293,0.3057240321859321,0.6538029385799579,0.9573097909879537
naca3614,3,6,14,0.14,1700000.0,0.43193,-1.5,0.3096556395322399,0.005472871340924248,-0.12218004494626022,-0.6360889760395547,0.7875764427677588,0.34135975612890285,0.6738637252200742,0.957370216403207
naca3614,3,6,14,0.14,1700000.0,0.43193,-1.0,0.3719663178157093,0.005381086022475482,-0.1221156150865367,-0.6819227530262207,0.7677793734377505,0.37382829605813483,0.6626021592621952,0.9584179341811265
naca3614,3,6,14,0.14,1700000.0,0.43193,-0.5,0.4335535861170284,0.005343189909277929,-0.12199735454715978,-0.7340962303256633,0.7438643620869939,0.40783286803002133,0.6505016067207351,0.9594019482041376
naca3614,3,6,14,0.14,1700000.0,0.43193,0.0,0.4940989897395196,0.005377523757145729,-0.12165657807357294,-0.7908103282195326,0.7133421146744288,0.44341838746505235,0.6381281164136697,0.959830368288481
naca3614,3,6,14,0.14,1700000.0,0.43193,0.5,0.5534216614669203,0.005505001208552871,-0.12103608334778804,-0.8514106794356725,0.6735315597726524,0.4760665404433742,0.6257107017380422,0.9596640536056302
naca3614,3,6,14,0.14,1700000.0,0.43193,1.0,0.6115439350067093,0.0057281686540308005,-0.12017805296885868,-0.9164215490372046,0.6238909042751258,0.5068975422917548,0.6132144551817788,0.9590657449968683
naca3614,3,6,14,0.14,1700000.0,0.43193,1.5,0.6687799769608649,0.00602589076525607,-0.11921704244797787,-0.9882992016647023,0.5692039583971467,0.5390306760707633,0.6002836862176014,0.958491741128348
naca3614,3,6,14,0.14,1700000.0,0.43193,2.0,0.7257108938797429,0.006357343410172289,-0.11830449068793408,-1.071311241936487,0.5172184146202384,0.5736668717390904,0.5863744261544614,0.958362447994681
naca3614,3,6,14,0.14,1700000.0,0.43193,2.5,0.7827644209279251,0.0066869461151490275,-0.11749504367974306,-1.1700833826782093,0.4715953986779672,0.6104551781798594,0.5710783434738078,0.9586061711723083
naca3614,3,6,14,0.14,1700000.0,0.43193,3.0,0.8397743412106871,0.007022115528753535,-0.11671019258952278,-1.2839884950444758,0.42793766174380365,0.6460374322986369,0.5549031649978009,0.9587984541560832
naca3614,3,6,14,0.14,1700000.0,0.43193,3.5,0.8960725921278442,0.007385470542185973,-0.11572686278612725,-1.4014256122290076,0.38415650850259847,0.677509145033303,0.5396386148880989,0.9582221458204585
naca3614,3,6,14,0.14,1700000.0,0.43193,4.0,0.9508348078382322,0.007769523583411796,-0.11423469986330032,-1.549279185743995,0.3415561905170917,0.7166107243061366,0.5221555843215644,0.9560511852508037
naca3614,3,6,14,0.14,1700000.0,0.43193,4.5,1.0039426747367024,0.008138327934927555,-0.11231805365765772,-1.7422577046020502,0.29687216782208414,0.7971480984324891,0.5017674064345641,0.9516249354630829
naca3614,3,6,14,0.14,1700000.0,0.43193,5.0,1.056510892317454,0.008495648820544105,-0.1105115429840859,-1.9471312872945827,0.2517608417242785,0.9039793938230425,0.482594279355465,0.946868248123705
naca3614,3,6,14,0.14,1700000.0,0.43193,5.5,1.109282229802753,0.008925476341341691,-0.10919419932062353,-2.1648769390183937,0.20918993040659245,0.9766587658253807,0.46448920394317794,0.9452101891092292
naca3614,3,6,14,0.14,1700000.0,0.43193,6.0,1.1607764425028197,0.009495782547709762,-0.1082808451562569,-2.3899482594362604,0.16807558619615176,0.9999899418539432,0.4477940206713074,0.9456673835716299
naca3614,3,6,14,0.14,1700000.0,0.43193,6.5,1.2095335711501987,0.010184613646490544,-0.10757834660162333,-2.6096395623841606,0.13067503013802403,0.9999879943186624,0.43313973636625935,0.9465898779269468
naca3614,3,6,14,0.14,1700000.0,0.43193,7.0,1.2563512982938116,0.010904777958032947,-0.10740852225553506,-2.823307718421979,0.10317368427040781,0.9999857033862075,0.4201967539823232,0.9484256140419249
naca3614,3,6,14,0.14,1700000.0,0.43193,7.5,1.3026722855211639,0.011629864769330636,-0.108351093692226,-3.0431989671214823,0.08545216286913575,0.999983009433541,0.4080266176885465,0.9511743142254613
naca3614,3,6,14,0.14,1700000.0,0.43193,8.0,1.348919079199757,0.012424061545543333,-0.11098326904799982,-3.2768833216502644,0.0735534207163633,0.9999798421433905,0.3961910682478906,0.9543327212640391
naca3614,3,6,14,0.14,1700000.0,0.43193,8.5,1.3943414512214516,0.01339297721839484,-0.11578133236233504,-3.5241153587251755,0.06453967964971614,0.9999761186336659,0.38472957906404287,0.9575513756891686
naca3614,3,6,14,0.14,1700000.0,0.43193,9.0,1.4369780393255742,0.014644138900565248,-0.12303170778168177,-3.780570000533642,0.05701359595327594,0.9999717412913016,0.3738336576996673,0.9606185989095964
naca3614,3,6,14,0.14,1700000.0,0.43193,9.5,1.4728865637314845,0.016252389411527145,-0.13265874026317165,-4.04014049972662,0.0503239280556188,0.9999665952859272,0.3636965966635465,0.9633842307136697
naca3614,3,6,14,0.14,1700000.0,0.43193,10.0,1.4949062163394824,0.01837816353532406,-0.14404950704342664,-4.297575266418922,0.044182078544715404,0.9999605457542915,0.3544142211978304,0.9657618835837076
naca3614,3,6,14,0.14,1700000.0,0.43193,10.5,1.4921040164648538,0.020998650800141117,-0.15598223529976427,-4.550748915424636,0.03856124715142587,0.9999534346779236,0.3459431418889033,0.967747917185917
naca3614,3,6,14,0.14,1700000.0,0.43193,11.0,1.4526558520456037,0.023971324183804994,-0.1666344266365603,-4.799785722350758,0.03355506484392798,0.9999450775348839,0.3381737039683658,0.9693831305828029
naca3614,3,6,14,0.14,1700000.0,0.43193,11.5,1.3732255351634197,0.02720728057243499,-0.1741282303125244,-5.044988888253795,0.029254946207413795,0.9999352599090444,0.331010690900093,0.970709264928251
naca3614,3,6,14,0.14,1700000.0,0.43193,12.0,1.2684885886611728,0.030650750422607245,-0.17784031242113615,-5.286058688712477,0.02569968199097297,0.9999237344145255,0.3243913726562455,0.9717633469808667
